"#OG id"	"OG name"	"uberon mapping status"	"entity"	"entity name"	"qualifier"	"HOM ID"	"reference"	"ECO ID"	"ECO name"	"CIO ID"	"confidence  code name"	"taxon ID"	"taxon name"	"supporting text"	"assigned by"	"curator"	"date"	"comment"																																																																					
"OG:0000267"	"internal carotid artery"	"ok 1X"	"UBERON:0001532"	"internal carotid artery"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.451-454 and Figure 12.11"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"		"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0000122"	"aortic arch"	"ok 1X"	"UBERON:0004363"	"aortic arch"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.620"""	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"When vertebrates first appeared, they must have possessed a ventral and dorsal aorta with aortic arches between them."	"bgee"	"ANN"	"2013-09-09"	"EHDAA:6401 primitive aortic arch and EHDAA:7315 aortic arch refers to the bend in the aorta so they are not included in this OG but in OG:0001196 arch of aorta"																																																																					
"OG:0000924"	"ductus venosus"	"ok 1X"	"UBERON:0002083"	"ductus venosus"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.485-487 and Figure 12.42"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	40674	"Mammalia"		"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0001328"	"brain venous system"	"ok 1X"	"UBERON:0013146"	"venous system of brain"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000004"	"Medium confidence assertion"	7711	"Chordata"		"bgee"	"AUC"	"2013-05-15"																																																																						
"OG:0001322"	"hindbrain venous system"	"ok 1X"	"UBERON:0005720"	"hindbrain venous system"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000004"	"Medium confidence assertion"	7711	"Chordata"		"bgee"	"AUC"	"2013-05-15"																																																																						
"OG:0000121"	"ventral aorta"	"ok 1X"	"UBERON:0003085"	"ventral aorta"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.620"""	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"When vertebrates first appeared, they must have possessed a ventral and dorsal aorta with aortic arches between them."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0001523"	"aorta"	"ok 1X"	"UBERON:0000947"	"aorta"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.620"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"	"When vertebrates first appeared, they must have possessed a ventral and dorsal aorta with aortic arches between them."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0000264"	"dorsal aorta"	"ok 1X"	"UBERON:0005805"	"dorsal aorta"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.620"""	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"When vertebrates first appeared, they must have possessed a ventral and dorsal aorta with aortic arches between them."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0000225"	"intersegmental artery"	"ok 1X"	"UBERON:0002457"	"intersegmental artery"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.612"""	"ECO:0000071"	"morphological similarity evidence"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"Few changes of evolutionary significance occur in the branching pattern of the dorsal aorta. All vertebrates have (...) paired intersegmental arteries to the trunk, tail, and paired appendages."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0001196"	"arch of aorta"	"ok 1X"	"UBERON:0001508"	"arch of aorta"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.460 and p.461 Figure 12.20"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	32523	"Tetrapoda"	"The double systemic arch arches (left and right) present in amphibians and reptiles become reduced to a single systemic arch - the right in birds, the left in mammals."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0000484"	"left dorsal aorta"	"ok 1X"	"UBERON:0005613"	"left dorsal aorta"		"HOM:0000007"	"ISBN:978-0174480198 ""Roberts MBV, Biology: a functional approach (1986) p.572"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"A study of embryos shows that in all vertebrates six arterial arches link the ventral aorta with a pair of lateral dorsal aortae on each side of the body. The latter unite posteriorly to form a single median dorsal aorta wich takes blood to the body."	"bgee"	"ANN"	"2013-09-09"																																																																						
"OG:0000485"	"right dorsal aorta"	"ok 1X"	"UBERON:0005622"	"right dorsal aorta"		"HOM:0000007"	"ISBN:978-0174480198 ""Roberts MBV, Biology: a functional approach (1986) p.572"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"A study of embryos shows that in all vertebrates six arterial arches link the ventral aorta with a pair of lateral dorsal aortae on each side of the body. The latter unite posteriorly to form a single median dorsal aorta wich takes blood to the body."	"bgee"	"ANN"	"2013-09-09"	"right dorsal aorta is supposed to regress (selective apoptosis of part of the right dorsal aorta) in normal development (aberrant persistent right aortic arch (PRAA)) [PMID: 16387623]"																																																																					
"OG:0001134"	"pulmonary trunk"	"ok 1X"	"UBERON:0002333"	"pulmonary trunk"		"HOM:0000007"	"ISBN:978-0072528305 ""Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.481"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	32524	"Amniota"	"As in birds, the conus arteriosus split during embryonic development in mammals to produce the pulmonary trunk and single aortic trunk of the adult."	"bgee"	"ANN"	"2013-09-09"																																																																						
			"UBERON:0001629"	"carotid body"		"HOM:0000007"	"PMID:25524981 ""Reichert MN, Brink DL, Milsom WK, Evidence for a carotid body homolog in the lizard Tupinambis merianae. J Exp Biol (2015)"""	"ECO:0000060"	"positional similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	32524	"Amniota"	"These results provide evidence in lizards for the existence of dispersed chemoreceptor cells at the first carotid bifurcation in the central cardiovascular area that have similar properties to known carotid body homologs, adding to the picture of chemoreceptor evolution in vertebrates. "	"bgee"	"ANN"	"2015-02-16"																																																																						
"//"	"urogenital"																																																																																						
"OG:0000286"	"urogenital system"	"ok 1X"	"UBERON:0004122"	"genitourinary system"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.633"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"	"Kidneys and gonads (of vertebrates) develop from adjacent tissues, and after the excretory or urinary ducts have developed, the reproductive system usually taps into them or their derivatives."	"bgee"	"ANN"	"2013-08-28"																																																																						
"OG:0000286"	"urogenital system"	"ok 1X"	"UBERON:0004122"	"genitourinary system"		"HOM:0000007"	"PMID:11875667 ""Wrobel KH, Hees I, Schimmel M, Stauber E, The genus Acipenser as a model system for vertebrate urogenital development: nephrostomial tubules and their significance for the origin of the gonad. Anat Embryol (Berl) (2002)"""	"ECO:0000071"	"morphological similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	7898	"Actinopterygii"	"The subfamily Acipenserinae comprises 19 closely related, extant sturgeon species (Birstein and DeSalle 1998). This phylogenetically very old group of ray-finned chondrostean fishes displays a number of primitive generalized features. Study of the urogenital system of Acipenser, particularly of the male, thus helps us to understand the evolution of more advanced and specialized urogenital systems realized on the one hand by modern teleosts and on the other hand by amniote vertebrates including mammals and man. For instance, males of the genus Acipenser simultanously display an opisthonephric (Wolffian) duct, which is used for the elimination of urine and spermatozoa, a non-regressed Muellerian duct and in addition a pair of abdominal pores (Semon 1891; Baschmakoff 1916; Marinelli and Strenger 1973)."	"bgee"	"ANN"	"2013-08-28"	"Acipenseridae (sturgeons); Actinopterygii are ancestor of modern teleost"																																																																					
"OG:0000286"	"urogenital system"	"ok 1X"	"UBERON:0004122"	"genitourinary system"		"HOM:0000007"	"PMID:11875667 ""Wrobel KH, Hees I, Schimmel M, Stauber E, The genus Acipenser as a model system for vertebrate urogenital development: nephrostomial tubules and their significance for the origin of the gonad. Anat Embryol (Berl) (2002)"""	"ECO:0000071"	"morphological similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	32524	"Amniota"	"The subfamily Acipenserinae comprises 19 closely related, extant sturgeon species (Birstein and DeSalle 1998). This phylogenetically very old group of ray-finned chondrostean fishes displays a number of primitive generalized features. Study of the urogenital system of Acipenser, particularly of the male, thus helps us to understand the evolution of more advanced and specialized urogenital systems realized on the one hand by modern teleosts and on the other hand by amniote vertebrates including mammals and man. For instance, males of the genus Acipenser simultanously display an opisthonephric (Wolffian) duct, which is used for the elimination of urine and spermatozoa, a non-regressed Muellerian duct and in addition a pair of abdominal pores (Semon 1891; Baschmakoff 1916; Marinelli and Strenger 1973)."	"bgee"	"ANN"	"2013-08-28"																																																																						
