HOM ID	HOM name	entity	entity name	qualifier	taxon ID	taxon name	line type	ECO ID	ECO name	confidence code ID	confidence code name	reference	reference title	supporting text	assigned by	curator	date
HOM:0000007	historical homology	UBERON:0004535	cardiovascular system		33213	Bilateria	RAW	ECO:0000034	non-traceable author statement	CONF:0000004	medium confidence assertion from single evidence	PMID:19125185	Kucera T, Strilić B, Regener K, Schubert M, Laudet V, Lammert E, Ancestral vascular lumen formation via basal cell surfaces. PLoS One (2009)	The cardiovascular system of bilaterians developed from a common ancestor. However, no endothelial cells exist in invertebrates demonstrating that primitive cardiovascular tubes do not require this vertebrate-specific cell type in order to form. This raises the question of how cardiovascular tubes form in invertebrates? Here we discovered that in the invertebrate cephalochordate amphioxus, the basement membranes of endoderm and mesoderm line the lumen of the major vessels, namely aorta and heart. (...)  our experiments suggest a mechanism of blood vessel formation via basal cell surfaces in amphioxus and possibly in other invertebrates that do not have any endothelial cells.	bgee	ANN	2013-09-24
HOM:0000007	historical homology	UBERON:0004572	arterial system		7742	Vertebrata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1254/jjp.87.253	Shigei T, Tsuru H, Ishikawa N, Yoshioka K, Absence of endothelium in invertebrate blood vessels: significance of endothelium and sympathetic nerve/medial smooth muscle in the vertebrate vascular system. Japanese Journal of Pharmacology (2001)	It is assumed that during evolution, a circulatory system composed of the heart and endothelial tubular system first formed in vertebrates, medial smooth muscle then appeared for regulation of the system, and innervation of the muscle tissue took place. This sequence of development assumed for phylogenesis is actually realized in the ontogenetic processes.	bgee	ANN	2013-07-18
HOM:0000007	historical homology	UBERON:0004582	venous system		7742	Vertebrata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1254/jjp.87.253	Shigei T, Tsuru H, Ishikawa N, Yoshioka K, Absence of endothelium in invertebrate blood vessels: significance of endothelium and sympathetic nerve/medial smooth muscle in the vertebrate vascular system. Japanese Journal of Pharmacology (2001)	It is assumed that during evolution, a circulatory system composed of the heart and endothelial tubular system first formed in vertebrates, medial smooth muscle then appeared for regulation of the system, and innervation of the muscle tissue took place. This sequence of development assumed for phylogenesis is actually realized in the ontogenetic processes.	bgee	ANN	2013-07-18
HOM:0000007	historical homology	UBERON:0004637	otic capsule		7742	Vertebrata	RAW	ECO:0000034	non-traceable author statement	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.235	A second specialization that may prevent ambient pressure transmission to the balance organs is the encapsulation of the labyrinth in a rigid otic capsule. This feature appeared early in the evolution of vertebrates. The petromyzont inner ear is completely encased in cartilage except for the medial foramen for the acoustic nerve and associated blood vessels (de Burlet,1934). However, otic capsule rigidity was not uniformly retained in subsequent evolution.	bgee	ANN	2013-06-24
HOM:0000007	historical homology	UBERON:0004637	otic capsule		7742	Vertebrata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.235	Otic capsules develop around the parts of the ear that lie within the chondrocranium. This part of the ear, known as the inner ear, is composed of the semicircular ducts and associated sacs that contain the receptive cells for equilibrium and hearing.	bgee	ANN	2013-06-24
HOM:0000007	historical homology	UBERON:0004637	otic capsule		7742	Vertebrata	SUMMARY			CONF:0000012	congruent evidences of multiple experimental types, best confidence high				Bgee		
HOM:0000007	historical homology	UBERON:0004666	interventricular septum membranous part		8782	Aves	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.618	Superficially, the mammalian heart resembles those of birds and crocodiles, but the interventricular septum evolved independently and develops embryonically in a slightly different way, so it is not homologous to the interventricular septum of these vertebrates.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0004666	interventricular septum membranous part	NOT	32524	Amniota	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.618	Superficially, the mammalian heart resembles those of birds and crocodiles, but the interventricular septum evolved independently and develops embryonically in a slightly different way, so it is not homologous to the interventricular septum of these vertebrates.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0004666	interventricular septum membranous part		40674	Mammalia	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.618	Superficially, the mammalian heart resembles those of birds and crocodiles, but the interventricular septum evolved independently and develops embryonically in a slightly different way, so it is not homologous to the interventricular septum of these vertebrates.	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0004686	gastro-splenic ligament		40674	Mammalia	RAW	ECO:0000313	imported information used in automatic assertion	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) Development of the coelomic cavity and mesenteries, p.159-164		bgee	vHOG	
HOM:0000007	historical homology	UBERON:0004699	outflow tract endothelium		40674	Mammalia	RAW	ECO:0000313	imported information used in automatic assertion	CONF:0000003	high confidence assertion from single evidence	DOI:10.1254/jjp.87.253	Shigei T, Tsuru H, Ishikawa N, Yoshioka K, Absence of endothelium in invertebrate blood vessels: significance of endothelium and sympathetic nerve/medial smooth muscle in the vertebrate vascular system. Japanese Journal of Pharmacology (2001)	It is assumed that during evolution, a circulatory system composed of the heart and endothelial tubular system first formed in vertebrates, medial smooth muscle then appeared for regulation of the system, and innervation of the muscle tissue took place. This sequence of development assumed for phylogenesis is actually realized in the ontogenetic processes.	bgee	vHOG	
HOM:0000007	historical homology	UBERON:0004700	arterial system endothelium		7742	Vertebrata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	PMID:23809110	Monahan-Earley R, Dvorak AM, Aird WC, Evolutionary origins of the blood vascular system and endothelium. J Thromb Haemost (2013)	The endothelium evolved in an ancestral vertebrate some 540-510 million years ago to optimize flow dynamics and barrier function, and/or to localize immune and coagulation functions.	bgee	ANN	2013-07-18
HOM:0000007	historical homology	UBERON:0004701	venous system endothelium		7742	Vertebrata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	PMID:23809110	Monahan-Earley R, Dvorak AM, Aird WC, Evolutionary origins of the blood vascular system and endothelium. J Thromb Haemost (2013)	The endothelium evolved in an ancestral vertebrate some 540-510 million years ago to optimize flow dynamics and barrier function, and/or to localize immune and coagulation functions.	bgee	ANN	2013-07-18
HOM:0000007	historical homology	UBERON:0004707	pharyngula stage		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:12116482	Collazo A, Developmental variation, homology, and the pharyngula stage. Syst Biol (2000)	(…) modern cell and molecular biology are providing a better and more detailed understanding of development, even at an embryonic stage (the pharyngula) that is thought to be highly conserved across vertebrates. (…) The pharyngula, the phylotypic and zootypic stage of vertebrates, has been thought to be highly conserved, but looking at the development of the neural crest reveals interspecific variation.	bgee	ANN	2013-10-04
HOM:0000007	historical homology	UBERON:0004707	pharyngula stage		7742	Vertebrata	RAW	ECO:0000075	gene expression similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:23637639	Piasecka B, Lichocki P, Moretti S, Bergmann S, Robinson-Rechavi M, The hourglass and the early conservation models--co-existing patterns of developmental constraints in vertebrates. PLoS Genet (2013)	mid-developmental processes have extremely high conservation of regulation. This conservation could translate into observed common traits of the phylum expressed at the phenotypic level during mid-development. In addition, core developmental genes are known to be present in different taxa (e.g., nematodes, insects and vertebrates), in each of which they have a conserved regulation that evolved in parallel [47]. This could explain why the phylotypic stage is observed not only in vertebrates [49], but also in other phyla, e.g., in arthropods [4], [12].	bgee	ANN	2013-10-04
HOM:0000007	historical homology	UBERON:0004707	pharyngula stage		7742	Vertebrata	SUMMARY			CONF:0000013	congruent evidences of multiple experimental types, best confidence medium				Bgee		
HOM:0000007	historical homology	UBERON:0004710	pectoral appendage		7776	Gnathostomata	RAW	ECO:0000075	gene expression similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:2362486	Davis MC, The Deep Homology of the Autopod: Insights from Hox Gene Regulation. Integrative and comparative biology (2013)	"Analysis of HoxA/D expression in a basal actinopterygian, the North American paddlefish, Polyodon spathula, reveals patterns of expression long considered to be a unique developmental signature of the autopod (hands/feet, digits) and shown in tetrapods to be controlled by a ""digit enhancer"" regulatory landscape. These data, along with recent interspecific transgenic experiments, expression results from chondrichthyans, and data from fossils support the notion that the autopod shares a deep homology with the distal endoskeleton of the fin (distal radials) of other gnathostomes."	bgee	ANN	2013-07-12
